_id,Code
67299dbda23f7e5639814e67,"void adjustBreaker(final long delta) throws CircuitBreakingException {
        // checking breaker means potentially tripping, but it doesn't
        // have to if the delta is negative
        if (delta > 0) {
            breaker.addEstimateBytesAndMaybeBreak(delta, ""<esql_block_factory>"");
        } else {
            breaker.addWithoutBreaking(delta);
        }
    }"
67299dbda23f7e5639814e68,"static int ascending(IntBlock values, int firstValue, int count) {
        int middle = firstValue + count / 2;
        if (count % 2 == 1) {
            return values.getInt(middle);
        }
        return avgWithoutOverflow(values.getInt(middle - 1), values.getInt(middle));
    }"
67299dbda23f7e5639814e69,"boolean roundingIsOk(Rounding rounding) {
            Rounding.Prepared r = rounding.prepareForUnknown();
            long bucket = r.round(from);
            int used = 0;
            while (used < buckets) {
                bucket = r.nextRoundingValue(bucket);
                used++;
                if (bucket > to) {
                    return true;
                }
            }
            return false;
        }"
67299dbda23f7e5639814e6a,"private Block evalAscendingNullable(Block fieldVal) {
    IntBlock v = (IntBlock) fieldVal;
    int positionCount = v.getPositionCount();
    try (IntBlock.Builder builder = driverContext.blockFactory().newIntBlockBuilder(positionCount)) {
      for (int p = 0; p < positionCount; p++) {
        int valueCount = v.getValueCount(p);
        if (valueCount == 0) {
          builder.appendNull();
          continue;
        }
        int first = v.getFirstValueIndex(p);
        int idx = MvMax.ascendingIndex(valueCount);
        int result = v.getInt(first + idx);
        builder.appendInt(result);
      }
      return builder.build();
    }
  }"
67299dbda23f7e5639814e6b,"public void scheduleSnapshotJobs(final ClusterState state) {
        SnapshotLifecycleMetadata snapMeta = state.metadata().custom(SnapshotLifecycleMetadata.TYPE);
        if (snapMeta != null) {
            snapMeta.getSnapshotConfigurations().values().forEach(this::maybeScheduleSnapshot);
        }
    }"
67299dbda23f7e5639814e6c,"public static SortedSet<ByteRange> randomRanges(long length) {
        final SortedSet<ByteRange> randomRanges = new TreeSet<>();
        for (long i = 0L; i < length;) {
            long start = randomLongBetween(i, Math.max(0L, length - 1L));
            long end = randomLongBetween(start + 1L, length); // +1 for non empty ranges
            randomRanges.add(ByteRange.of(start, end));
            i = end + 1L + randomLongBetween(0L, Math.max(0L, length - end)); // +1 for non contiguous ranges
        }
        return randomRanges;
    }"
67299dbda23f7e5639814e6d,"public void finish(int bytesRead) throws Exception {
        if (buffer != null) {
            assert bytesRead == 0 || permits.availablePermits() == Integer.MAX_VALUE
                : ""Try to finish ["" + bytesRead + ""] but only had ["" + permits.availablePermits() + ""] permits available."";
            permits.acquire(Integer.MAX_VALUE);
            buffer.position(buffer.position() + bytesRead); // mark all bytes as accounted for
            buffer = null;
        }
    }"
67299dbda23f7e5639814e6e,"public boolean isNodeSafeToShutdown(String nodeId) {
        return isNodeSafeToShutdown(nodeId, clusterService.state(), shutdownStartTimes.get(nodeId), Clock.systemUTC());
    }"
67299dbda23f7e5639814e6f,"public void finishReporting() {
        try {
            flush(WriteRequest.RefreshPolicy.IMMEDIATE, true);
        } catch (InterruptedException e) {
            logger.warn(""[{}] interrupted while finishing reporting of datafeed timing stats"", currentTimingStats.getJobId());
            Thread.currentThread().interrupt();
        }
    }"
67299dbda23f7e5639814e70,"public void vacateNode(String reason) {
            isolateDatafeed();
            task.markAsLocallyAborted(reason);
        }"
67299dbda23f7e5639814e71,"private OptionalInt commonPrefix(byte[] inputBytes, int offset, int len) {
        int pos = 0;
        OptionalInt vs = OptionalInt.empty();
        int v = offsets[pos];
        pos ^= offset(v);
        for (int i = offset; i < offset + len; i++) {
            // bytes can be negative in java, handle it and require unsigned
            int k = inputBytes[i];
            if (k < 0) {
                k += 256;
            }
            if (k == 0) {
                break;
            }
            pos ^= k;
            v = offsets[pos];
            if (label(v) != k) {
                return vs;
            }
            pos ^= offset(v);
            if (hasLeaf(v)) {
                vs = OptionalInt.of(value(offsets[pos]));
                return vs;
            }
        }
        return vs;
    }"
67299dbda23f7e5639814e72,"public TopTransactionIds getTopTransactionIds() {
        return getTopTransactionIds(getTransactions().size());
    }"
67299dbda23f7e5639814e73,"public TopItemIds getTopItemIds() {
        return getTopItemIds(getItems().size());
    }"
67299dbda23f7e5639814e74,"public double logProbability(long x) {
        if (numberOfTrials == 0) {
            return (x == 0) ? 0. : Double.NEGATIVE_INFINITY;
        }
        double ret;
        if (x < 0 || x > numberOfTrials) {
            ret = Double.NEGATIVE_INFINITY;
        } else {
            ret = logBinomialProbability(x, numberOfTrials, probabilityOfSuccess, 1.0 - probabilityOfSuccess);
        }
        return ret;
    }"
67299dbda23f7e5639814e75,"static double logBinomialProbability(long x, long n, double p, double q) {
        double ret;
        if (x == 0) {
            if (p < 0.1) {
                ret = -getDeviancePart(n, n * q) - n * p;
            } else {
                ret = n * FastMath.log(q);
            }
        } else if (x == n) {
            if (q < 0.1) {
                ret = -getDeviancePart(n, n * p) - n * q;
            } else {
                ret = n * FastMath.log(p);
            }
        } else {
            ret = getStirlingError(n) - getStirlingError(x) - getStirlingError(n - x) - getDeviancePart(x, n * p) - getDeviancePart(
                n - x,
                n * q
            );
            double f = (MathUtils.TWO_PI * x * (n - x)) / n;
            ret = -0.5 * FastMath.log(f) + ret;
        }
        return ret;
    }"
67299dbda23f7e5639814e76,"public boolean isRecentlyRefreshed() {
        Instant localLastUpdateTime = lastUpdateTime;
        return isMaster && localLastUpdateTime != null && localLastUpdateTime.plus(getStalenessDuration()).isAfter(Instant.now());
    }"
67299dbda23f7e5639814e77,"public Long getAnomalyDetectorJobMemoryRequirement(String jobId) {
        return getJobMemoryRequirement(MlTasks.JOB_TASK_NAME, jobId);
    }"
67299dbda23f7e5639814e78,"public Long getDataFrameAnalyticsJobMemoryRequirement(String id) {
        return getJobMemoryRequirement(MlTasks.DATA_FRAME_ANALYTICS_TASK_NAME, id);
    }"
67299dbda23f7e5639814e79,"public void refresh(PersistentTasksCustomMetadata persistentTasks, ActionListener<Void> onCompletion) {
        refresh(persistentTasks, Collections.emptySet(), onCompletion);
    }"
67299dbda23f7e5639814e7a,"@Nullable
    public FlushAcknowledgement waitForFlushAcknowledgement(String flushId, Duration timeout) throws Exception {
        return failed ? null : flushListener.waitForFlush(flushId, timeout);
    }"
67299dbda23f7e5639814e7b,"public TimeRange build() {
            return createTimeRange(start, end);
        }"
67299dbda23f7e5639814e7c,"public void deleteAllAnnotations(ActionListener<Boolean> listener) {
        deleteAnnotations(null, null, null, listener);
    }"
67299dbda23f7e5639814e7d,"public synchronized Builder persistBucket(Bucket bucket) {
            // If the supplied bucket has records then create a copy with records
            // removed, because we never persist nested records in buckets
            Bucket bucketWithoutRecords = bucket;
            if (bucketWithoutRecords.getRecords().isEmpty() == false) {
                bucketWithoutRecords = new Bucket(bucket);
                bucketWithoutRecords.setRecords(Collections.emptyList());
            }
            String id = bucketWithoutRecords.getId();
            logger.trace(""[{}] ES API CALL: index bucket to index [{}] with ID [{}]"", jobId, indexName, id);
            indexResult(id, bucketWithoutRecords, ""bucket"");

            persistBucketInfluencersStandalone(jobId, bucketWithoutRecords.getBucketInfluencers());

            return this;
        }"
67299dbda23f7e5639814e7e,"public void deleteInterimResults(String jobId) {
        new JobDataDeleter(client, jobId).deleteInterimResults();
    }"
67299dbda23f7e5639814e7f,"public void flush(ActionListener<Void> listener) {
        if (closed.compareAndSet(false, true)) {
            doFlush(listener);
        } else {
            listener.onResponse(null);
        }
    }"
67299dbda23f7e5639814e80,"public void testBoundedTilerInflation_8001fffffffffff() {
        for (int precision = 0; precision < 2; precision++) {
            long h3 = H3.stringToH3(""8001fffffffffff"");
            LatLng centroid = H3.h3ToLatLng(h3);
            assertH3CellInflation(new Point(centroid.getLonDeg(), centroid.getLatDeg()), precision);
        }
    }"
67299dbda23f7e5639814e81,"private int setValue(GeoShapeCellValues docValues, int xTile, int yTile) {
        if (validTile(xTile, yTile, precision)) {
            docValues.resizeCell(1);
            docValues.add(0, GeoTileUtils.longEncodeTiles(precision, xTile, yTile));
            return 1;
        }
        return 0;
    }"
67299dbda23f7e5639814e82,"public boolean intersectsBbox(double minX, double maxX, double minY, double maxY) {
        if (minX > maxX) {
            return relateBbox(minX, GeoUtils.MAX_LON_INCL, minY, maxY) || relateBbox(GeoUtils.MIN_LON_INCL, maxX, minY, maxY);
        } else {
            return relateBbox(minX, maxX, minY, maxY);
        }
    }"
67299dbda23f7e5639814e83,"private GeoRelation relatePoint(double x, double y) {
        if (boxesAreDisjoint(x, x, y, y)) {
            return GeoRelation.QUERY_DISJOINT;
        }
        return H3CartesianUtil.relatePoint(xs, ys, numPoints, crossesDateline, x, y);
    }"
67299dbda23f7e5639814e84,"public static long getLastCommitGeneration(String[] files) {
        long max = -1;
        for (String file : files) {
            if (file.startsWith(IndexFileNames.SEGMENTS) &&
            // skipping this file here helps deliver the right exception when opening an old index
                file.startsWith(OLD_SEGMENTS_GEN) == false) {
                long gen = generationFromSegmentsFileName(file);
                if (gen > max) {
                    max = gen;
                }
            }
        }
        return max;
    }"
67299dbda23f7e5639814e85,"public void skipFinalOutput(DataInput in) throws IOException {
        skipOutput(in);
    }"
67299dbda23f7e5639814e86,"private String getValidRandomInstanceName() {
        String name;
        boolean valid;
        do {
            name = randomAlphaOfLengthBetween(1, 32);
            valid = Name.fromUserProvidedName(name, name).error == null;
        } while (valid == false);
        return name;
    }"
67299dbda23f7e5639814e87,"private void createUserWithRunAsRole() throws ExecutionException, InterruptedException {
        createUserWithRunAsRole(Map.of(""Authorization"", basicAuthHeaderValue(ES_TEST_ROOT_USER, TEST_PASSWORD_SECURE_STRING)));
    }"
67299dbda23f7e5639814e88,"public TokenInvalidation invalidateTokensForRealm(String realmName) throws IOException {
        return invalidateTokens(String.format(Locale.ROOT, """"""
            {
              ""realm_name"":""%s""
            }
            """""", realmName));
    }"
67299dbda23f7e5639814e89,"private int getPartNumberForPosition(long position) {
        ensureValidPosition(position);
        final int part = fileInfo.numberOfParts() == 1 ? 0 : Math.toIntExact(position / fileInfo.partSize().getBytes());
        assert part <= fileInfo.numberOfParts() : ""part number ["" + part + ""] exceeds number of parts: "" + fileInfo.numberOfParts();
        assert part >= 0 : ""part number ["" + part + ""] is negative"";
        return part;
    }"
67299dbda23f7e5639814e8a,"public void removeFromCache(final CacheKey cacheKey) {
        cache.invalidate(cacheKey);
    }"
67299dbda23f7e5639814e8b,"private void fail(Throwable exception, String failureMessage) {
        // note: logging and audit is done as part of context.markAsFailed
        context.markAsFailed(exception, failureMessage);
    }"
67299dbda23f7e5639814e8c,"protected Set<Expression> resolveExpressionAsRootAttributes(Expression exp, AttributeMap<Expression> aliases) {
            Set<Expression> resolvedExpressions = new LinkedHashSet<>();
            boolean changed = doResolve(exp, aliases, resolvedExpressions);
            return changed ? resolvedExpressions : emptySet();
        }"
67299dbda23f7e5639814e8d,"protected final FieldAttribute keyword(String name) {
        return field(name, new KeywordEsField(name));
    }"
67299dbda23f7e5639814e8e,"public void translate() {
        translateMetric.inc();
    }"
67299dbda23f7e5639814e8f,"public static ZonedDateTime asDateOnly(String dateFormat) {
        int separatorIdx = timeSeparatorIdx(dateFormat);
        // Avoid index out of bounds - it will lead to DateTimeParseException anyways
        if (separatorIdx >= dateFormat.length() || dateFormat.charAt(separatorIdx) == 'T') {
            return LocalDate.parse(dateFormat, ISO_LOCAL_DATE_OPTIONAL_TIME_FORMATTER_T_LITERAL).atStartOfDay(UTC);
        } else {
            return LocalDate.parse(dateFormat, ISO_LOCAL_DATE_OPTIONAL_TIME_FORMATTER_WHITESPACE).atStartOfDay(UTC);
        }
    }"
67299dbda23f7e5639814e90,"public final void print(Verbosity verbosity, String msg) {
        print(verbosity, outWriter, msg, false, true);
    }"
67299dbda23f7e5639814e91,"public LatLng ijkToGeo(int face, int res, boolean substrate) {
        final int i = Math.subtractExact(this.i, this.k);
        final int j = Math.subtractExact(this.j, this.k);
        return Vec2d.hex2dToGeo(i - 0.5 * j, j * Constants.M_SQRT3_2, face, res, substrate);
    }"
67299dbda23f7e5639814e92,"public void ijkNormalize() {
        final int min = Math.min(i, Math.min(j, k));
        ijkSub(min, min, min);
    }"
67299dbda23f7e5639814e93,"public void neighbor(int digit) {
        if (digit > Direction.CENTER_DIGIT.digit() && digit < Direction.NUM_DIGITS.digit()) {
            ijkAdd(UNIT_VECS[digit][0], UNIT_VECS[digit][1], UNIT_VECS[digit][2]);
            ijkNormalize();
        }
    }"
67299dbda23f7e5639814e94,"public LatLng faceIjkToGeo(int res) {
        return coord.ijkToGeo(face, res, false);
    }"
67299dbda23f7e5639814e95,"public static long h3ToChildrenSize(String h3Address, int childRes) {
        return h3ToChildrenSize(stringToH3(h3Address), childRes);
    }"
67299dbda23f7e5639814e96,"public static int h3ToNotIntersectingChildrenSize(String h3Address) {
        return h3ToNotIntersectingChildrenSize(stringToH3(h3Address));
    }"
67299dbda23f7e5639814e97,"public static long northPolarH3(int res) {
        checkResolution(res);
        return NORTH[res];
    }"
67299dbda23f7e5639814e98,"public static long southPolarH3(int res) {
        checkResolution(res);
        return SOUTH[res];
    }"
67299dbda23f7e5639814e99,"public double greatCircleMaxLatitude(LatLng latLng) {
        if (isNumericallyIdentical(latLng)) {
            return latLng.lat;
        }
        return latLng.lat > this.lat ? greatCircleMaxLatitude(latLng, this) : greatCircleMaxLatitude(this, latLng);
    }"
67299dbda23f7e5639814e9a,"public double greatCircleMinLatitude(LatLng latLng) {
        if (isNumericallyIdentical(latLng)) {
            return latLng.lat;
        }
        return latLng.lat < this.lat ? greatCircleMinLatitude(latLng, this) : greatCircleMinLatitude(this, latLng);
    }"
67299dbda23f7e5639814e9b,"public LatLng hex2dToGeo(int face, int res, boolean substrate) {
        return hex2dToGeo(this.x, this.y, face, res, substrate);
    }"
67299dbda23f7e5639814e9c,"public static long h3Rotate60ccw(long h) {
        for (int r = 1, res = H3_get_resolution(h); r <= res; r++) {
            h = H3_set_index_digit(h, r, CoordIJK.rotate60ccw(H3_get_index_digit(h, r)));
        }
        return h;
    }"
67299dbda23f7e5639814e9d,"public void consume(double x, double y) {
        consume(makePointErrorFor(length, x, y));
    }"
67299dbda23f7e5639814e9e,"public static final long longEncode(String hash) {
        return longEncode(hash, hash.length());
    }"
67299dbda23f7e5639814e9f,"public static final String stringEncode(final double lon, final double lat) {
        return stringEncode(lon, lat, 12);
    }"
67299dbda23f7e5639814ea0,"public static final String stringEncode(final double lon, final double lat, final int level) {
        // convert to geohashlong
        long interleaved = encodeLatLon(lat, lon);
        interleaved >>>= (((PRECISION - level) * 5) + (MORTON_OFFSET - 2));
        final long geohash = (interleaved << 4) | level;
        return stringEncode(geohash);
    }"
67299dbda23f7e5639814ea1,"public void testResourcesParentNonPkgName() throws Exception {
        testResourcesParent(""p-u/q/r/T.txt"");
    }"
67299dbda23f7e5639814ea2,"private static void checkManifest(Manifest manifest, Path jar) {
        // give a nice error if jar requires a newer java version
        String targetVersion = manifest.getMainAttributes().getValue(""X-Compile-Target-JDK"");
        if (targetVersion != null) {
            checkJavaVersion(jar.toString(), targetVersion);
        }
    }"
67299dbda23f7e5639814ea3,"private void checkOrder(double[] key, int start, int length, double[]... values) {
        assert start + length <= key.length;

        for (int i = start; i < start + length - 1; i++) {
            assertTrue(String.format(Locale.ROOT, ""bad ordering at %d, %f > %f"", i, key[i], key[i + 1]), key[i] <= key[i + 1]);
        }

        checkValues(key, start, length, values);
    }"
67299dbda23f7e5639814ea4,"public static void sort(double[] key, double[]... values) {
        sort(key, 0, key.length, values);
    }"
67299dbda23f7e5639814ea5,"@Override
    public void compress() {
        mergeNewValues(publicCompression);
    }"
67299dbda23f7e5639814ea6,"@Nullable
    private static Path findAgentJar() throws IOException, UserException {
        return findAgentJar(System.getProperty(""user.dir""));
    }"
67299dbda23f7e5639814ea7,"public void forceStop() throws IOException {
        assert detached == false;
        jvmProcess.destroyForcibly();
        waitFor();
    }"
67299dbda23f7e5639814ea8,"public List<Version> getIndexCompatible() {
        return filterSupportedVersions(getAllIndexCompatible());
    }"
67299dbda23f7e5639814ea9,"protected static void assertNbUnassignedTasks(final long nbTasks, final ClusterState clusterState) {
        assertPersistentTasks(nbTasks, clusterState, task -> task.isAssigned() == false);
    }"
67299dbda23f7e5639814eaa,"private <P extends PersistentTaskParams> PersistentTasksClusterService createService(
        final TriFunction<P, Collection<DiscoveryNode>, ClusterState, Assignment> fn
    ) {
        return createService(clusterService, fn);
    }"
67299dbda23f7e5639814eab,"public static Optional<Error> maybeError(final Throwable cause) {
        return unwrapCausesAndSuppressed(cause, t -> t instanceof Error);
    }"
67299dbda23f7e5639814eac,"static List<Path> collectShardDataPaths(DataPath[] dataPaths) throws IOException {
        return collectIndexSubPaths(dataPaths, NodeEnvironment::isShardPath);
    }"
67299dbda23f7e5639814ead,"public Builder initializeAsNew(IndexMetadata indexMetadata) {
            return initializeEmpty(indexMetadata, new UnassignedInfo(UnassignedInfo.Reason.INDEX_CREATED, null), null);
        }"
67299dbda23f7e5639814eae,"private ShardRouting cancelRelocation(ShardRouting shard) {
        relocatingShards--;
        ShardRouting cancelledShard = shard.cancelRelocation();
        updateAssigned(shard, cancelledShard);
        return cancelledShard;
    }"
67299dbda23f7e5639814eaf,"public Set<String> resolveExpressions(ClusterState state, String... expressions) {
        return resolveExpressions(state, IndicesOptions.lenientExpandOpen(), false, expressions);
    }"
67299dbda23f7e5639814eb0,"public static boolean isAllIndices(Collection<String> aliasesOrIndices) {
        return aliasesOrIndices == null || aliasesOrIndices.isEmpty() || isExplicitAllPattern(aliasesOrIndices);
    }"
67299dbda23f7e5639814eb1,"public void close() {
        try {
            awaitClose(30, TimeUnit.SECONDS);
        } catch (InterruptedException exc) {
            Thread.currentThread().interrupt();
        }
    }"
67299dbda23f7e5639814eb2,"public List<TaskGroup> getTaskGroups() {
        if (groups == null) {
            buildTaskGroups();
        }
        return groups;
    }"
67299dbda23f7e5639814eb3,"public double scaleDown(double value) {
        if (isSampled()) {
            return value * probability;
        }
        return value;
    }"
67299dbda23f7e5639814eb4,"public double scaleUp(double value) {
        if (isSampled()) {
            return value / probability;
        }
        return value;
    }"
67299dbda23f7e5639814eb5,"public static String stringEncode(long hash) {
        final int[] res = parseHash(hash);
        validateZXY(res[0], res[1], res[2]);
        return res[0] + ""/"" + res[1] + ""/"" + res[2];
    }"
67299dbda23f7e5639814eb6,"public DateRangeAggregationBuilder addUnboundedTo(String key, String to) {
        addRange(new RangeAggregator.Range(key, null, to));
        return this;
    }"
67299dbda23f7e5639814eb7,"public DateRangeAggregationBuilder addUnboundedFrom(String key, String from) {
        addRange(new RangeAggregator.Range(key, from, null));
        return this;
    }"
67299dbda23f7e5639814eb8,"LeafBucketCollector getLeafCollector(LeafReaderContext context, LeafBucketCollector in) throws IOException {
        LeafBucketCollector leafBucketCollector = getLeafCollector(null, context, in);

        // As we are starting to collect from a new segment we need to update the topChangedListener if present
        // and if the queue is full.
        if (competitiveBoundsChangedListener != null && size() >= maxSize) {
            competitiveBoundsChangedListener.boundsChanged(top());
        }
        return leafBucketCollector;
    }"
67299dbda23f7e5639814eb9,"public void submit(ClusterService clusterService) {
        String source = format(""record [%s] migration [%s]"", featureName, status.succeeded() ? ""success"" : ""failure"");
        submitUnbatchedTask(clusterService, source, this);
    }"
67299dbda23f7e5639814eba,"public byte[] getFieldValueAsBytes(String path) {
        return getFieldValueAsBytes(path, false);
    }"
67299dbda23f7e5639814ebb,"public RetentionLeases getRetentionLeases() {
        return getRetentionLeases(false);
    }"
67299dbda23f7e5639814ebc,"public RetentionLeases getRetentionLeases() {
        return getRetentionLeases(false);
    }"
67299dbda23f7e5639814ebd,"public static boolean hasLength(String str) {
        return hasLength((CharSequence) str);
    }"
67299dbda23f7e5639814ebe,"public Runnable preserveContext(Runnable command) {
        return doPreserveContext(command, false);
    }"
67299dbda23f7e5639814ebf,"public boolean fastForward() {
        return assertValidCount(countDown.getAndSet(0)) > 0;
    }"
67299dbda23f7e5639814ec0,"public static boolean simpleMatch(String pattern, String str, boolean caseInsensitive) {
        if (pattern == null || str == null) {
            return false;
        }
        if (caseInsensitive) {
            pattern = Strings.toLowercaseAscii(pattern);
            str = Strings.toLowercaseAscii(str);
        }
        return simpleMatchWithNormalizedStrings(pattern, str);
    }"
67299dbda23f7e5639814ec1,"public boolean updateDynamicSettings(Settings toApply, Settings.Builder target, Settings.Builder updates, String type) {
        return updateSettings(toApply, target, updates, type, true);
    }"
67299dbda23f7e5639814ec2,"public static String format(InetAddress address) {
        return format(address, new PortsRange(""""));
    }"
67299dbda23f7e5639814ec3,"static <C extends CloseableChannel> void closeChannel(C channel) {
        closeChannel(channel, false);
    }"
67299dbda23f7e5639814ec4,"public static CompressedXContent fromJSON(String json) throws IOException {
        try (var parser = JsonXContent.jsonXContent.createParser(XContentParserConfiguration.EMPTY, json)) {
            return new CompressedXContent((ToXContentObject) (builder, params) -> builder.copyCurrentStructure(parser));
        }
    }"
67299dbda23f7e5639814ec5,"final int calculateOutNetBufSize(int plaintextBytes, int numBuffers) {
        // Assuming a max of one frame per component in a composite buffer.
        return calculateSpace(plaintextBytes, numBuffers, Integer.MAX_VALUE);
    }"
67299dbda23f7e5639814ec6,"final int calculateRequiredOutBufSpace(int plaintextBytes, int numBuffers) {
        return calculateSpace(plaintextBytes, numBuffers, Conscrypt.maxEncryptedPacketLength());
    }"
67299dbda23f7e5639814ec7,"public static String bytesToIpAddress(byte[] bytes) {
        return bytesToIpAddress(bytes, 0, bytes.length);
    }"
67299dbda23f7e5639814ec8,"@Override
    public AsciiString subSequence(int start, int end) {
       return subSequence(start, end, true);
    }"
67299dbda23f7e5639814ec9,"public boolean regionMatches(boolean ignoreCase, int thisStart, CharSequence string, int start, int length) {
        if (!ignoreCase) {
            return regionMatches(thisStart, string, start, length);
        }

        ObjectUtil.checkNotNull(string, ""string"");

        final int thisLen = length();
        if (thisStart < 0 || length > thisLen - thisStart) {
            return false;
        }
        if (start < 0 || length > string.length() - start) {
            return false;
        }

        thisStart += arrayOffset();
        final int thisEnd = thisStart + length;
        while (thisStart < thisEnd) {
            if (!equalsIgnoreCase(b2c(value[thisStart++]), string.charAt(start++))) {
                return false;
            }
        }
        return true;
    }"
67299dbda23f7e5639814eca,"public static int safeFindNextPositivePowerOfTwo(final int value) {
        return value <= 0 ? 1 : value >= 0x40000000 ? 0x40000000 : findNextPositivePowerOfTwo(value);
    }"
67299dbda23f7e5639814ecb,"public long nextLong(long least, long bound) {
        if (least >= bound) {
            throw new IllegalArgumentException();
        }
        return nextLong(bound - least) + least;
    }"
67299dbda23f7e5639814ecc,"public static FormattingTuple format(String messagePattern, Object arg) {
        return arrayFormat(messagePattern, new Object[]{arg});
    }"
67299dbda23f7e5639814ecd,"public static ByteBuf copyInt(int... values) {
        if (values == null || values.length == 0) {
            return EMPTY_BUFFER;
        }
        ByteBuf buffer = buffer(values.length * 4);
        for (int v: values) {
            buffer.writeInt(v);
        }
        return buffer;
    }"
67299dbda23f7e5639814ece,"static int calculateChecksum(ByteBuf data) {
        return calculateChecksum(data, data.readerIndex(), data.readableBytes());
    }"
67299dbda23f7e5639814ecf,"void writeUnary(ByteBuf out, int value) {
        if (value < 0) {
            throw new IllegalArgumentException(""value: "" + value + "" (expected 0 or more)"");
        }
        while (value-- > 0) {
            writeBoolean(out, true);
        }
        writeBoolean(out, false);
    }"
67299dbda23f7e5639814ed0,"public void finish(ChannelHandlerContext ctx) throws IOException {
        finishEncode(ctx, ctx.newPromise());
    }"
67299dbda23f7e5639814ed1,"public void updateCRC(final int value, int count) {
        while (count-- > 0) {
            updateCRC(value);
        }
    }"
67299dbda23f7e5639814ed2,"public static int validateValidHeaderValue(CharSequence value) {
        int length = value.length();
        if (length == 0) {
            return -1;
        }
        if (value instanceof AsciiString) {
            return verifyValidHeaderValueAsciiString((AsciiString) value);
        }
        return verifyValidHeaderValueCharSequence(value);
    }"
67299dbda23f7e5639814ed3,"private static int skipWhiteSpaces(byte[] hex, int start, int length) {
        for (int i = 0; i < length; i++) {
            if (!isWhitespace(hex[start + i])) {
                return i;
            }
        }
        return length;
    }"
67299dbda23f7e5639814ed4,"public boolean exists(SecureConfig secureConfig) {
        return doIt(MODE.EXISTS, secureConfig).exists(secureConfig);
    }"
67299dbda23f7e5639814ed5,"private boolean isCurrentWriterStale() {
        return currentWriter.isStale(flushInterval);
    }"
67299dbda23f7e5639814ed6,"public static Collection<PluginConfigSpec<?>> commonInputSettings(Collection<PluginConfigSpec<?>> settings) {
        return combineSettings(settings, commonInputSettings());
    }"
67299dbda23f7e5639814ed7,"private void parseCheck(String expression) {
		parseCheck(expression, expression);
	}"
67299dbda23f7e5639814ed8,"@Nullable
	protected String checkOrigin(CorsConfiguration config, @Nullable String requestOrigin) {
		return config.checkOrigin(requestOrigin);
	}"
67299dbda23f7e5639814ed9,"public static String encode(String source, Charset charset) {
		return encode(source, charset, HierarchicalUriComponents.Type.URI);
	}"
67299dbda23f7e5639814eda,"private String decodeAndCleanUriString(HttpServletRequest request, String uri) {
		uri = removeSemicolonContent(uri);
		uri = decodeRequestString(request, uri);
		uri = getSanitizedPath(uri);
		return uri;
	}"
67299dbda23f7e5639814edb,"@Override
	@Nullable
	protected TimeZone getFallbackTimeZone() {
		if (jstlPresent) {
			TimeZone timeZone = JstlPageLocaleResolver.getJstlTimeZone(getPageContext());
			if (timeZone != null) {
				return timeZone;
			}
		}
		return null;
	}"
67299dbda23f7e5639814edc,"protected boolean shouldProxyTargetClass(Class<?> beanClass, @Nullable String beanName) {
		return (this.beanFactory instanceof ConfigurableListableBeanFactory clbf &&
				AutoProxyUtils.shouldProxyTargetClass(clbf, beanName));
	}"
67299dbda23f7e5639814edd,"public void setArgumentNames(String argumentNames) {
		String[] tokens = StringUtils.commaDelimitedListToStringArray(argumentNames);
		setArgumentNamesFromStringArray(tokens);
	}"
67299dbda23f7e5639814ede,"public void setText(String text) throws MessagingException {
		setText(text, false);
	}"
67299dbda23f7e5639814edf,"@Override
	public Connection getConnection() throws SQLException {
		JdbcUserCredentials threadCredentials = this.threadBoundCredentials.get();
		Connection con = (threadCredentials != null ?
				doGetConnection(threadCredentials.username, threadCredentials.password) :
				doGetConnection(this.username, this.password));

		if (this.catalog != null) {
			con.setCatalog(this.catalog);
		}
		if (this.schema != null) {
			con.setSchema(this.schema);
		}
		return con;
	}"
67299dbda23f7e5639814ee0,"protected void skipEol(ByteBuffer byteBuffer) {
		while (true) {
			if (!tryConsumeEndOfLine(byteBuffer)) {
				break;
			}
		}
	}"
67299dbda23f7e5639814ee1,"public CompletableFuture<StompSession> connectAsync(StompSessionHandler handler) {
		return connectAsync(null, handler);
	}"
67299dbda23f7e5639814ee2,"public static TimeZone getTimeZone() {
		return getTimeZone(getLocaleContext());
	}"
67299dbda23f7e5639814ee3,"@Override
	protected Object doGetTransaction() {
		UserTransaction ut = getUserTransaction();
		if (ut == null) {
			throw new CannotCreateTransactionException(""No JTA UserTransaction available - "" +
					""programmatic PlatformTransactionManager.getTransaction usage not supported"");
		}
		if (!this.cacheUserTransaction) {
			ut = lookupUserTransaction(
					this.userTransactionName != null ? this.userTransactionName : DEFAULT_USER_TRANSACTION_NAME);
		}
		return doGetJtaTransaction(ut);
	}"
67299dbda23f7e5639814ee4,"public void checkForLeaks() {
		checkForLeaks(Duration.ofSeconds(0));
	}"
67299dbda23f7e5639814ee5,"private IndentingWriter indent() {
			this.level++;
			return refreshIndent();
		}"
67299dbda23f7e5639814ee6,"public static boolean containsConstant(Enum<?>[] enumValues, String constant) {
		return containsConstant(enumValues, constant, false);
	}"
67299dbda23f7e5639814ee7,"private int startComment(String line) {
		return commentToken(line, START_COMMENT, true);
	}"
