_id,HelpComSummary
67299dbda23f7e5639814f18,"Calculates the total waiting time in nanoseconds for the current transaction, including any additional waiting time from the executing query if present."
67299dbda23f7e5639814f19,Stops the specified index population by disconnecting it and ensuring that any associated resources are properly released if no other populations are ongoing.
67299dbda23f7e5639814f1a,"Returns a `PhysicalLogVersionedStoreChannel` for the log file located at the default path, handling any I/O exceptions that may occur."
67299dbda23f7e5639814f1b,Releases the write lock by transforming the current lock state using a spin-wait mechanism until the transformation is successful or the latch is dead.
67299dbda23f7e5639814f1c,"Checks if the current cursor position is out of bounds and verifies that the seeker is not closed, throwing an exception if either condition is met."
67299dbda23f7e5639814f1d,"Writes a generation and pointer to the specified page cursor after validating their values."
67299dbda23f7e5639814f1e,Increments the unstable generation component of the current generation value.
67299dbda23f7e5639814f1f,"Normalizes the duration by adjusting the days, seconds, and nanoseconds to ensure that nanoseconds are less than one second and seconds are less than one day, returning a new `DurationValue` instance with the normalized values."
67299dbda23f7e5639814f20,"Parse command line arguments, including environmental variable fallbacks."
67299dbda23f7e5639814f21,Prints the given text if the current format is plain.
67299dbda23f7e5639814f22,"Determines if the given string is considered to be within a quote, based on the absence of comment delimiters."
67299dbda23f7e5639814f23,"Decreases the key value of a specified node in the Fibonacci heap, ensuring the heap property is maintained. If the new key is greater than the current key, an exception is thrown. If necessary, the node is cut from its parent and added to the root list, and cascading cuts are performed to maintain the heap structure. The minimum node reference is updated if the new key is the smallest in the heap."
67299dbda23f7e5639814f24,Cuts a node from its parent in the Fibonacci heap and adds it to the root list.
67299dbda23f7e5639814f25,"Releases the current node, potentially unparking any waiting threads."
67299dbda23f7e5639814f26,"Applies the given work unit by scheduling it on the stack and executing it, ensuring that any execution failures are properly handled."
67299dbda23f7e5639814f27,"Returns a formatted string representing the version of the store, including the storage engine name, format family name, and version numbers, with support for beta versions."
67299dbda23f7e5639814f28,Calculates the total degree of all types by summing the degrees for each type in both directions.
67299dbda23f7e5639814f29,"Disables the specified commands by setting their probability factors to zero."
67299dbda23f7e5639814f2a,"Runs a test iteration with a specified timeout and time unit, potentially throwing an exception if the operation fails."
67299dbda23f7e5639814f2b,"Runs a series of iterations with a specified timeout, handling exceptions by logging the state of the previous run."
67299dbda23f7e5639814f2c,"Creates indexes for tokens, node properties, and relationship properties within a graph database transaction."
67299dbda23f7e5639814f2d,Deletes all relationships and nodes from the provided `GraphDatabaseService` in batches to manage transaction size and resource usage efficiently.
67299dbda23f7e5639814f2e,"Negotiates the protocol version with the given transport connection, ensuring that the connection successfully agrees on the expected protocol version."
67299dbda23f7e5639814f2f,"Reads a primitive value from the input stream, constrained by a specified limit, and returns it as an `AnyValue`."
67299dbda23f7e5639814f30,"Calculates the center point in double precision for a given derived value and level, utilizing a normalized coordinate transformation and scaling based on the specified level."
67299dbda23f7e5639814f31,Returns a list of LongRange objects representing the tiles that intersect with the specified reference envelope.
67299dbda23f7e5639814f32,"Calculates the double precision coordinates from normalized coordinates at a specified level, ensuring the values are clamped within the defined range for each dimension."
67299dbda23f7e5639814f33,"Propagates the length from the source node to the target node by updating the propagated lengths and scheduling the node for further processing if certain conditions are met. This method also updates the source length for the current node."
67299dbda23f7e5639814f34,"Inserts the specified element into the heap, growing the heap if necessary, and maintains the heap property by sifting the element up to its correct position."
67299dbda23f7e5639814f35,Sorts the elements in the heap using the heap sort algorithm.
67299dbda23f7e5639814f36,Heapifies the elements in the heap to maintain the heap property by sifting down elements from the middle of the heap to the root.
67299dbda23f7e5639814f37,Sifts the specified element down the heap to restore the heap property.
67299dbda23f7e5639814f38,"Sets a sequence of bits in a specified range within a long array to represent a series of slots, ensuring that each slot is initialized to zero before setting the bits."
67299dbda23f7e5639814f39,"Returns a subpath of the current path representation, starting from the specified `beginIndex` and extending to the element at `endIndex - 1`. If the original path has a trailing separator or if the subpath does not include the last element of the original path, the resulting subpath will also have a trailing separator."
67299dbda23f7e5639814f3a,"Performs a specified file operation on a collection of database files, handling optional inclusion of ID files and strategies for existing targets."
67299dbda23f7e5639814f3b,"Calculates the symmetric difference between two sorted integer arrays, returning a new array containing elements that are present in either of the input arrays but not in both."
67299dbda23f7e5639814f3c,"/**
 * Computes a packed long value representing the count of unique elements in two sorted arrays.
 */"
67299dbda23f7e5639814f3d,Determines if two iterators are equal by comparing their elements sequentially and ensuring both iterators have the same number of elements.
67299dbda23f7e5639814f3e,Counts the number of elements in the provided iterator.
67299dbda23f7e5639814f3f,"Adds a lazy binding to the collection, ensuring that the binding and type are non-null and that the binder has not been configured yet."
67299dbda23f7e5639814f40,"Retrieves a read-only log position-aware channel for the specified file path, ensuring compatibility with the given kernel version. This method opens the file for reading, reads the log header, validates the kernel version, and returns a channel that supports read-ahead capabilities."
67299dbda23f7e5639814f41,"Retrieves an iterator over values sorted by relevance for a specified field."
67299dbda23f7e5639814f42,"Ensures that the current document ID iterator is valid by advancing through matching documents until a non-null iterator is found or no more documents are available. Returns true if a valid iterator is found, otherwise returns false."
67299dbda23f7e5639814f43,"Adds a document to the index if it is not null, handling potential I/O exceptions."
67299dbda23f7e5639814f44,"Updates the document associated with the specified term if the document is not null; otherwise, deletes the documents associated with the term."
67299dbda23f7e5639814f45,"Clears the cache for all URLs associated with the current instance, unless the instance is marked as exploded."
67299dbda23f7e5639814f46,Ensures that executing a given `RequestBuilder` results in a specific exception and status being thrown.
67299dbda23f7e5639814f47,"Retrieves the value of the specified column in the current row of the given `ResultSet` as an object of the specified type, handling various SQL types and potential null values."
67299dbda23f7e5639814f48,"Sets the modules for the Jackson2ObjectMapperBuilder using the provided consumer, disabling automatic module discovery."
67299dbda23f7e5639814f49,"Retrieves the first child element with the specified name from the list of children, or returns null if no such child exists."
67299dbda23f7e5639814f4a,"Tests that a NullPointerException is thrown when a null sort order is provided to the ScoreSortBuilder, ensuring that the appropriate error message is returned."
67299dbda23f7e5639814f4b,"Determines if the given method name matches the specified mapped name pattern."
67299dbda23f7e5639814f4c,Tests the behavior of the network host resolution when provided with an incorrect Google Compute Engine (GCE) network setting.
67299dbda23f7e5639814f4d,"Handles the resize event by checking and updating the size of all registered widgets, ensuring they are attached and have valid dimensions before invoking their resize logic."
67299dbda23f7e5639814f4e,"Creates a default `AggregateDoubleMetricFieldType` for a given field name, initializing it with subfields for minimum and maximum metrics and setting the default metric to minimum."
67299dbda23f7e5639814f4f,Sets the x-coordinate of the center of the object by adjusting the x position based on the object's width.
67299dbda23f7e5639814f50,"Returns an `ElasticsearchSecurityException` indicating that a token has expired, with an appropriate HTTP status and authentication header."
67299dbda23f7e5639814f51,"Registers a `RestIntegTestTask` for the given `Project` and `SourceSet`, using the `SourceSet`'s name as the task name."
67299dbda23f7e5639814f52,Determines if the element at the specified index is indexed.
67299dbda23f7e5639814f53,"Retrieves the index field data for a given field type and field data context, utilizing a cache mechanism to optimize performance."
67299dbda23f7e5639814f54,"Calculates the sum of an array of double values, treating NaN values as zero."
67299dbda23f7e5639814f55,"Searches for an LDAP entry using the provided parameters and notifies the specified listener with the search result, supporting both LDAPConnection and LDAPConnectionPool implementations."
67299dbda23f7e5639814f56,"Deletes a file or directory at the specified path, retrying the operation if necessary, and throws an unchecked exception if the operation fails."
67299dbda23f7e5639814f57,"Writes data from the given InputStream to an OutputStream, with an option to append to the existing data."
67299dbda23f7e5639814f58,"Calculates the memory limit in bytes for subquery result inlining per query, considering the available JVM memory and lookup footprint."
67299dbda23f7e5639814f59,Determines if the given expression string is valid by attempting to parse it.
67299dbda23f7e5639814f5a,"Retrieves an Optional containing a NamedDatabaseId by the given database name."
67299dbda23f7e5639814f5b,Checks if there is sufficient capacity to accommodate the specified number of additional integers.
67299dbda23f7e5639814f5c,"Compares two tier strings by their order in a predefined list, substituting ""DATA_CONTENT"" with ""DATA_HOT"" before comparison."
67299dbda23f7e5639814f5d,"Parses the current numeric token from the provided `XContentParser` and returns its float value, ensuring that the token is of the expected numeric type."
67299dbda23f7e5639814f5e,Creates a `PathExpander` that wraps another `PathExpander` and prints paths that satisfy a given predicate using a default path descriptor.
67299dbda23f7e5639814f5f,"Removes the specified key from the collection if it is present, and returns true if the key was successfully removed."
67299dbda23f7e5639814f60,"Retrieves the value of the designated column in the current row of this ResultSet object as a double."
67299dbda23f7e5639814f61,"Attempts to release in shared mode by setting the state to the provided final state."
67299dbda23f7e5639814f62,"Retrieves a list of exception types from the method's signature, throwing an IllegalStateException if no exception types are found."
67299dbda23f7e5639814f63,"Adds a coordinate with the specified longitude and latitude to the CoordinatesBuilder, ensuring that the dimensionality of the new coordinate matches the existing coordinates."
67299dbda23f7e5639814f64,Loads the application context for Ahead-Of-Time (AOT) processing based on the provided merged context configuration.
67299dbda23f7e5639814f65,"Sets the misfire instruction using the provided constant name, ensuring the name is not null or blank and corresponds to a valid misfire instruction constant."
67299dbda23f7e5639814f66,"Retrieves an array of IDs for the given tokens within a transaction context. This method iterates over the provided tokens, extracts their IDs using the transaction, and returns them as an array of integers."
67299dbda23f7e5639814f67,Determines if the specified element has any meta-annotations of the given annotation type.
67299dbda23f7e5639814f68,Creates a new instance of `PersistenceManagedTypes` with the specified managed class names.
67299dbda23f7e5639814f69,"Returns the string representation of the URI builder."
67299dbda23f7e5639814f6a,"Waits for the cluster state to match a given predicate, notifying the listener upon a state change or timeout."
67299dbda23f7e5639814f6b,"Returns the number of positions in the block."
67299dbda23f7e5639814f6c,"Converts a comma-delimited string into a set of strings, preserving the order of elements."
67299dbda23f7e5639814f6d,"Unregisters a previously registered task associated with a specific thread, ensuring that neither the thread nor the task is null before proceeding."
67299dbda23f7e5639814f6e,"Sets the value of a specified field in an `IngestDocument` object, either by directly updating the source map if the path exists or by using the document's `setFieldValue` method if it does not."
67299dbda23f7e5639814f6f,"Translates a given `SQLException` into a Spring `DataAccessException`, using an appropriate `SQLExceptionTranslator`. If no specific translation is available, it defaults to an `UncategorizedSQLException`."
67299dbda23f7e5639814f70,"Returns a list of configured `HttpMessageConverter` instances, initializing the list if necessary by configuring, adding default, and extending the converters."
67299dbda23f7e5639814f71,"Calculates an exponential backoff time with jitter, based on the number of past attempts, ensuring the result does not exceed a specified maximum backoff time."
67299dbda23f7e5639814f72,Converts the given word to lowercase by applying a bitmask derived from an uppercase pattern.
67299dbda23f7e5639814f73,Calculates the smallest power of two that is greater than or equal to the specified positive integer value.
67299dbda23f7e5639814f74,"Adds a bulk request using the specified byte array data, starting from a given offset and for a specified length, with the provided content type."
67299dbda23f7e5639814f75,Sets the timeout for the search request and returns the updated SearchRequestBuilder instance.
67299dbda23f7e5639814f76,"Logs an error message with an associated throwable cause if error logging is enabled."
67299dbda23f7e5639814f77,Adds a range to the aggregation with an unbounded lower limit and a specified upper limit.
67299dbda23f7e5639814f78,"Retrieves the integer value from the specified column index of the result set, throwing an exception if access is invalid."
67299dbda23f7e5639814f79,"Sets the scope annotation type for this instance, ensuring that the provided class is not null."
67299dbda23f7e5639814f7a,"Returns the capacity of the buffer, which represents the maximum number of indices it can hold."
67299dbda23f7e5639814f7b,"Triggers the `beforeCommit` phase for all registered `TransactionSynchronization` instances, passing the specified read-only status."
67299dbda23f7e5639814f7c,Transforms the given constraints by retaining only the partition key columns.
67299dbda23f7e5639814f7d,"Handles an error by emitting an empty signal to the close status sink, propagating the error to the receive publisher, and canceling and notifying the send processor of the error if it exists."
67299dbda23f7e5639814f7e,Determines if the given `PropertyDescriptor` has a unique write method.
67299dbda23f7e5639814f7f,Starts a background fetch operation if the current queue size is below a calculated threshold.
67299dbda23f7e5639814f80,"Creates a new `SslHandler` using the provided `ByteBufAllocator` and `Executor` for delegated tasks, with the `startTls` option set to its default value."
67299dbda23f7e5639814f81,"Flushes the Base64 buffer by encoding any remaining bytes and writing them to the output stream, or throws an exception if the input is not properly padded during decoding."
67299dbda23f7e5639814f82,"Determines the element type of an array expression type, returning the element type if the input type is an array, or the input type itself if it is not."
67299dbda23f7e5639814f83,"Cancels the ongoing index population processes for all index populations, handling any failures and ensuring proper cleanup and logging."
67299dbda23f7e5639814f84,"Adjusts the size of the object by the specified width and height increments."
67299dbda23f7e5639814f85,"Retrieves the value associated with the specified key, or returns the provided default value if the key is not found."
67299dbda23f7e5639814f86,"Finds the key associated with the specified value in the map, using either identity or equality comparison."
67299dbda23f7e5639814f87,"Processes the given form field value using a request data value processor if available, otherwise returns the original value."
67299dbda23f7e5639814f88,"Sets the prefix for comments, ensuring that the provided prefix is not null or empty."
67299dbda23f7e5639814f89,"Ensures that the file is open, throwing a specified exception if it is not."
